price,year,mileage,engine_l,fuel,gearbox,city,views,car_age,price_per_km
2090000.0,1995.0,610282.0,2.3,petrol,automatic,Алматы,0,30.0,3.424646311049646
5500000.0,2009.0,198000.0,2.5,petrol,cvt,Костанай,0,16.0,27.77777777777778
9000000.0,2022.0,67732.0,1.6,petrol,automatic,Алматы,0,3.0,132.87663142975256
9000000.0,2022.0,67732.0,1.6,petrol,automatic,Алматы,0,3.0,132.87663142975256
22500000.0,2017.0,88000.0,3.0,petrol,automatic,Алматы,0,8.0,255.6818181818182
2380000.0,2014.0,188000.0,1.6,petrol,manual,Уральск,0,11.0,12.659574468085106
13000000.0,2022.0,65000.0,2.5,petrol,automatic,Тараз,0,3.0,200.0
11500000.0,2015.0,235000.0,2.5,petrol,automatic,Актау,0,10.0,48.93617021276596
42000000.0,2021.0,92000.0,3.0,petrol,automatic,Астана,0,4.0,456.5217391304348
33000000.0,2016.0,135000.0,5.0,petrol,automatic,Алматы,0,9.0,244.44444444444446
18900000.0,2013.0,,5.7,petrol,automatic,Алматы,0,12.0,
11500000.0,2009.0,61000.0,6.0,petrol,automatic,Алматы,0,16.0,188.52459016393442
15200000.0,2023.0,22000.0,2.0,petrol,automatic,Алматы,0,2.0,690.9090909090909
9300000.0,2013.0,190000.0,2.5,other,cvt,Жанаозен,0,12.0,48.94736842105263
5500000.0,2022.0,30000.0,1.5,petrol,automatic,Астана,0,3.0,183.33333333333334
2100000.0,2013.0,12345.0,1.5,petrol,manual,Алматы,0,12.0,170.1093560145808
7500000.0,2008.0,380000.0,3.6,petrol,automatic,Актау,0,17.0,19.736842105263158
18990000.0,2011.0,260000.0,5.7,petrol,automatic,Алматы,0,14.0,73.03846153846153
7000000.0,2008.0,150000.0,3.5,petrol,automatic,Актау,0,17.0,46.666666666666664
4300000.0,2017.0,73000.0,1.6,petrol,manual,Астана,0,8.0,58.9041095890411
1000000.0,1992.0,,1.8,petrol,manual,Усть-Каменогорск,0,33.0,
6000000.0,2004.0,777.0,2.4,petrol,automatic,Актобе,0,21.0,7722.007722007722
8000000.0,2025.0,,1.5,petrol,other,Алматы,0,0.0,
1700000.0,2006.0,,1.2,petrol,manual,Караганда,0,19.0,
16500000.0,2015.0,230000.0,4.6,petrol,automatic,Атырау,0,10.0,71.73913043478261
4300000.0,2007.0,157000.0,2.4,petrol,cvt,Астана,0,18.0,27.388535031847134
14200000.0,2024.0,40000.0,2.0,petrol,automatic,Усть-Каменогорск,0,1.0,355.0
1200000.0,1990.0,111111.0,2.0,petrol,automatic,Шымкент,0,35.0,10.8000108000108
7500000.0,2010.0,300000.0,3.5,petrol,automatic,Атырау,0,15.0,25.0
1150000.0,2011.0,,1.5,petrol,manual,Шаульдер,0,14.0,
13300000.0,2025.0,,1.5,other,automatic,Астана,0,0.0,
6500000.0,2005.0,270000.0,3.5,petrol,automatic,Петропавловск,0,20.0,24.074074074074073
25900000.0,2013.0,248000.0,4.5,diesel,automatic,Алматы,0,12.0,104.43548387096774
1350000.0,2006.0,222222.0,1.6,petrol,manual,Туркестан,0,19.0,6.075006075006075
13200000.0,2025.0,50.0,1.5,other,automatic,Алматы,0,0.0,264000.0
4500000.0,1996.0,380000.0,2.0,petrol,automatic,Павлодар,0,29.0,11.842105263157896
20500000.0,2021.0,,3.5,petrol,automatic,Шымкент,0,4.0,
22500000.0,2025.0,,2.5,other,cvt,Алматы,0,0.0,
6290000.0,2005.0,205952.0,3.5,petrol,automatic,Караганда,0,20.0,30.541096954630206
12800000.0,2025.0,50.0,2.0,petrol,automatic,Алматы,0,0.0,256000.0
12800000.0,2025.0,,2.0,petrol,automatic,Алматы,0,0.0,
6990000.0,2018.0,135000.0,1.6,petrol,automatic,Актобе,0,7.0,51.77777777777778
4500000.0,2011.0,280000.0,2.5,petrol,cvt,Астана,0,14.0,16.071428571428573
9700000.0,2011.0,123820.0,2.0,petrol,automatic,Алматы,0,14.0,78.33952511710548
9700000.0,2022.0,10000.0,1.2,petrol,cvt,Костанай,0,3.0,970.0
3200000.0,2013.0,,1.6,petrol,manual,Атырау,0,12.0,
24900000.0,2024.0,15000.0,1.5,other,automatic,Алматы,0,1.0,1660.0
14500000.0,2025.0,30.0,,other,automatic,Алматы,0,0.0,483333.3333333333
900000.0,2000.0,,2.7,petrol,manual,Шымкент,0,25.0,
8100000.0,2025.0,,1.5,other,cvt,Алматы,0,0.0,
12700000.0,2022.0,28000.0,,other,automatic,Астана,0,3.0,453.57142857142856
8200000.0,2012.0,205000.0,2.5,petrol,automatic,Алматы,0,13.0,40.0
48000000.0,2019.0,112000.0,5.7,petrol,automatic,Атырау,0,6.0,428.57142857142856
1300000.0,1994.0,,2.0,petrol,automatic,Караганда,0,31.0,
8000000.0,1995.0,217000.0,3.0,diesel,automatic,Алматы,0,30.0,36.866359447004605
17100000.0,2021.0,51700.0,2.5,petrol,automatic,Астана,0,4.0,330.75435203094776
7297297.0,2020.0,175000.0,1.6,petrol,automatic,Алматы,0,5.0,41.69884
16700000.0,2022.0,98000.0,2.5,petrol,automatic,Алматы,0,3.0,170.40816326530611
18900000.0,2019.0,91000.0,2.0,petrol,automatic,Астана,0,6.0,207.69230769230768
15500000.0,2021.0,102000.0,1.6,other,automatic,Тараз,0,4.0,151.9607843137255
5000000.0,2007.0,188000.0,2.4,petrol,cvt,Уральск,0,18.0,26.595744680851062
1800000.0,2007.0,,1.6,petrol,manual,Шымкент,0,18.0,
140500000.0,2024.0,14000.0,4.0,other,automatic,Алматы,0,1.0,10035.714285714286
140500000.0,2024.0,14000.0,4.0,other,automatic,Алматы,0,1.0,10035.714285714286
4200000.0,2013.0,,1.8,petrol,automatic,Шымкент,0,12.0,
1400000.0,1999.0,560000.0,2.0,petrol,automatic,Зайсан,0,26.0,2.5
7759000.0,2015.0,146000.0,2.0,petrol,automatic,Караганда,0,10.0,53.14383561643836
3500000.0,1997.0,,2.5,petrol,automatic,Астана,0,28.0,
10300000.0,2014.0,153333.0,2.5,petrol,automatic,Атырау,0,11.0,67.17405907404147
4500000.0,2004.0,387648.0,2.0,petrol,automatic,Алматы,0,21.0,11.608469539375928
2150000.0,2012.0,200000.0,1.5,petrol,manual,Жетысай,0,13.0,10.75
11000000.0,2011.0,80800.0,3.0,petrol,automatic,Алматы,0,14.0,136.13861386138615
3700000.0,2005.0,170000.0,2.4,petrol,manual,Усть-Каменогорск,0,20.0,21.764705882352942
1300000.0,1990.0,,2.5,petrol,manual,Тараз,0,35.0,
7800000.0,2013.0,286342.0,1.8,other,cvt,Алматы,0,12.0,27.24015338301751
7500000.0,2010.0,804.0,2.5,petrol,cvt,Актау,0,15.0,9328.358208955224
7300000.0,2014.0,160000.0,3.0,gas,automatic,Астана,0,11.0,45.625
9000000.0,2011.0,104470.0,3.0,petrol,automatic,Шымкент,0,14.0,86.14913372259979
8600000.0,2013.0,134000.0,2.5,petrol,automatic,Шымкент,0,12.0,64.17910447761194
6700000.0,2007.0,298000.0,4.7,petrol,automatic,Актау,0,18.0,22.483221476510067
19900000.0,2020.0,75000.0,2.5,petrol,automatic,Алматы,0,5.0,265.3333333333333
3300000.0,2003.0,,1.8,petrol,automatic,Петропавловск,0,22.0,
12250000.0,2020.0,54000.0,2.0,petrol,automatic,Уральск,0,5.0,226.85185185185185
10500000.0,2025.0,50.0,1.5,other,cvt,Алматы,0,0.0,210000.0
6900000.0,2022.0,40000.0,1.8,petrol,manual,Актобе,0,3.0,172.5
1700000.0,1993.0,120000.0,2.0,petrol,manual,Астана,0,32.0,14.166666666666666
14400000.0,2022.0,44000.0,2.2,diesel,automatic,Шымкент,0,3.0,327.27272727272725
12000000.0,2021.0,81000.0,2.0,petrol,automatic,Астана,0,4.0,148.14814814814815
1100000.0,2004.0,300000.0,1.6,petrol,manual,Костанай,0,21.0,3.6666666666666665
3600000.0,1997.0,,3.0,petrol,automatic,Алматы,0,28.0,
6500000.0,2010.0,170000.0,1.8,petrol,cvt,Актобе,0,15.0,38.23529411764706
7470000.0,2014.0,189847.0,2.0,petrol,automatic,Астана,0,11.0,39.34747454529173
3000000.0,1997.0,607000.0,2.8,petrol,cvt,Алматы,0,28.0,4.942339373970346
17999999.0,2023.0,85000.0,2.5,petrol,automatic,Астана,0,2.0,211.76469411764705
161005164.0,2024.0,,3.6,other,other,Алматы,0,1.0,
3500000.0,1996.0,174000.0,2.2,diesel,automatic,Астана,0,29.0,20.114942528735632
33023900.0,2025.0,,2.7,petrol,automatic,Алматы,0,0.0,
25500000.0,2011.0,265000.0,4.0,petrol,automatic,Кокшетау,0,14.0,96.22641509433963
198000000.0,2025.0,,4.0,petrol,automatic,Алматы,0,0.0,
21500000.0,2011.0,,5.7,petrol,automatic,Шымкент,0,14.0,
2800000.0,1995.0,300000.0,2.5,petrol,automatic,Алматы,0,30.0,9.333333333333334
11490000.0,2025.0,,1.6,petrol,other,Актобе,0,0.0,
3300000.0,2005.0,,2.0,petrol,automatic,Астана,0,20.0,
16890000.0,2025.0,,2.0,petrol,automatic,Петропавловск,0,0.0,
7590000.0,2018.0,173905.0,2.0,petrol,cvt,Алматы,0,7.0,43.64451855898335
4260000.0,2013.0,285113.0,1.4,petrol,automatic,Астана,0,12.0,14.941444269465089
11799999.0,2019.0,81000.0,3.0,petrol,automatic,Алматы,0,6.0,145.679
1800000.0,1991.0,480000.0,2.5,petrol,manual,Алматы,0,34.0,3.75
850000.0,2002.0,,1.7,petrol,manual,Алматы,0,23.0,
38533437.0,2025.0,,2.0,other,automatic,Тараз,0,0.0,
1200000.0,1991.0,,2.0,petrol,manual,Караганда,0,34.0,
3000000.0,1998.0,290000.0,2.8,petrol,automatic,Караганда,0,27.0,10.344827586206897
7734000.0,2025.0,,1.5,petrol,manual,Шымкент,0,0.0,
900000.0,2011.0,,1.6,petrol,manual,Алматы,0,14.0,
1500000.0,1990.0,111111.0,1.8,petrol,manual,Торткуль,0,35.0,13.5000135000135
4300000.0,2019.0,,1.6,petrol,manual,Шетпе,0,6.0,
4500000.0,2002.0,280000.0,3.0,petrol,automatic,Алматы,0,23.0,16.071428571428573
850000.0,1991.0,777.0,2.0,petrol,manual,Туркестан,0,34.0,1093.951093951094
2000000.0,2014.0,450000.0,1.6,petrol,manual,Тараз,0,11.0,4.444444444444445
1400000.0,2011.0,111111.0,1.5,petrol,manual,Кызылорда,0,14.0,12.6000126000126
2800000.0,1993.0,300000.0,2.0,petrol,manual,Кызылорда,0,32.0,9.333333333333334
10499999.0,2019.0,149000.0,2.0,petrol,automatic,Актобе,0,6.0,70.46979194630873
17500000.0,2008.0,185000.0,4.7,petrol,automatic,Астана,0,17.0,94.5945945945946
17500000.0,2008.0,185000.0,4.7,petrol,automatic,Астана,0,17.0,94.5945945945946
650000.0,2007.0,,1.6,petrol,manual,Семей,0,18.0,
6199999.0,2007.0,,2.4,petrol,cvt,Балхаш,0,18.0,
1500000.0,2012.0,222222.0,1.6,petrol,manual,Шымкент,0,13.0,6.75000675000675
3800000.0,1995.0,400000.0,2.8,diesel,manual,Астана,0,30.0,9.5
7000000.0,2013.0,131000.0,3.0,petrol,automatic,Уральск,0,12.0,53.43511450381679
9000000.0,2014.0,200000.0,2.0,diesel,automatic,Алматы,0,11.0,45.0
100000000.0,2025.0,1500.0,,other,automatic,Астана,0,0.0,66666.66666666667
21000000.0,2024.0,18000.0,2.5,petrol,other,Тараз,0,1.0,1166.6666666666667
5900000.0,2015.0,131000.0,2.0,petrol,manual,Усть-Каменогорск,0,10.0,45.038167938931295
22310700.0,2025.0,,2.0,petrol,cvt,Астана,0,0.0,
2400000.0,2011.0,111111.0,1.4,petrol,manual,Астана,0,14.0,21.6000216000216
2250000.0,2013.0,155000.0,1.6,petrol,manual,Костанай,0,12.0,14.516129032258064
350000.0,1994.0,,3.0,diesel,automatic,Алматы,0,31.0,
13800000.0,2021.0,60000.0,2.0,petrol,cvt,Астана,0,4.0,230.0
8050000.0,2019.0,80000.0,1.6,petrol,automatic,Караганда,0,6.0,100.625
4499000.0,2005.0,,2.4,petrol,automatic,Алматы,0,20.0,
1200000.0,1997.0,,2.0,petrol,automatic,Алматы,0,28.0,
10600000.0,2014.0,159000.0,2.5,petrol,automatic,Тараз,0,11.0,66.66666666666667
950000.0,2012.0,2500.0,1.5,petrol,manual,Шымкент,0,13.0,380.0
9000000.0,2018.0,171900.0,2.0,petrol,automatic,Алматы,0,7.0,52.35602094240838
7280000.0,2010.0,192000.0,2.4,petrol,automatic,Алматы,0,15.0,37.916666666666664
500000.0,1994.0,350000.0,2.0,petrol,manual,Караганда,0,31.0,1.4285714285714286
5500000.0,2021.0,100000.0,1.0,petrol,automatic,Туркестан,0,4.0,55.0
3900000.0,1998.0,200000.0,2.5,petrol,automatic,Алматы,0,27.0,19.5
3200000.0,2008.0,296000.0,2.0,petrol,manual,Костанай,0,17.0,10.81081081081081
2000000.0,2013.0,222222.0,1.6,petrol,manual,Астана,0,12.0,9.000009000009
11500000.0,2015.0,270000.0,2.5,petrol,automatic,Алматы,0,10.0,42.592592592592595
19500000.0,2013.0,211000.0,4.0,petrol,automatic,Алматы,0,12.0,92.41706161137441
10500000.0,2015.0,,2.5,petrol,automatic,Бейнеу,0,10.0,
3850000.0,2014.0,171000.0,1.5,petrol,manual,Шымкент,0,11.0,22.514619883040936
10000000.0,2019.0,65000.0,2.0,petrol,cvt,Актобе,0,6.0,153.84615384615384
7950000.0,2007.0,206886.0,3.5,petrol,automatic,Тараз,0,18.0,38.42695977494852
2000000.0,2013.0,250000.0,1.6,petrol,manual,Шемонаиха,0,12.0,8.0
8000000.0,2006.0,,3.0,petrol,automatic,Павлодар,0,19.0,
1900000.0,2013.0,225000.0,1.6,petrol,manual,Костанай,0,12.0,8.444444444444445
7600000.0,2006.0,260000.0,2.4,petrol,automatic,Шымкент,0,19.0,29.23076923076923
13000000.0,2025.0,,,other,automatic,Шымкент,0,0.0,
4000000.0,1995.0,,2.5,diesel,automatic,Конаев (Капшагай),0,30.0,
8500000.0,2008.0,299000.0,5.5,petrol,automatic,Шымкент,0,17.0,28.42809364548495
2999990.0,1994.0,,2.8,petrol,manual,Тараз,0,31.0,
7930000.0,2021.0,77512.0,1.6,petrol,automatic,Шымкент,0,4.0,102.30673960161008
2800000.0,2012.0,777.0,1.5,petrol,manual,Тараз,0,13.0,3603.6036036036035
2500000.0,2013.0,262000.0,1.6,petrol,manual,Усть-Каменогорск,0,12.0,9.541984732824428
33000000.0,2022.0,,2.5,petrol,automatic,Астана,0,3.0,
1000000.0,1992.0,440000.0,2.0,petrol,automatic,Талдыкорган,0,33.0,2.272727272727273
1450000.0,1993.0,104680.0,2.0,petrol,manual,Шу,0,32.0,13.851738632021398
1400000.0,2008.0,,1.6,petrol,manual,Темиртау,0,17.0,
2900000.0,2007.0,170000.0,2.0,gas,automatic,Астана,0,18.0,17.058823529411764
21500000.0,2024.0,28000.0,2.5,petrol,automatic,Астана,0,1.0,767.8571428571429
4450000.0,2011.0,189000.0,1.4,petrol,other,Алматы,0,14.0,23.544973544973544
1500000.0,2008.0,290000.0,1.5,petrol,manual,Шымкент,0,17.0,5.172413793103448
1100000.0,1992.0,327000.0,2.0,petrol,manual,Актобе,0,33.0,3.363914373088685
18500000.0,2017.0,112000.0,2.7,petrol,automatic,Алматы,0,8.0,165.17857142857142
1200000.0,2012.0,300000.0,1.6,petrol,manual,Павлодар,0,13.0,4.0
25000000.0,2014.0,240000.0,4.6,petrol,automatic,Атырау,0,11.0,104.16666666666667
18500000.0,2024.0,,,other,automatic,Алматы,0,1.0,
4800000.0,2023.0,,1.5,petrol,automatic,Алматы,0,2.0,
30000000.0,2024.0,50.0,1.5,other,automatic,Алматы,0,1.0,600000.0
30000000.0,2022.0,54000.0,2.4,petrol,automatic,Шымкент,0,3.0,555.5555555555555
30000000.0,2022.0,54000.0,2.4,petrol,automatic,Шымкент,0,3.0,555.5555555555555
1650000.0,2013.0,216000.0,1.6,petrol,manual,Астана,0,12.0,7.638888888888889
8390000.0,2025.0,,1.5,petrol,other,Астана,0,0.0,
9500000.0,2011.0,292656.0,2.0,petrol,automatic,Атырау,0,14.0,32.46131977475261
3300000.0,2007.0,300000.0,2.0,petrol,cvt,Балхаш,0,18.0,11.0
15500000.0,2012.0,225260.0,4.0,petrol,automatic,Атырау,0,13.0,68.80937583237149
10000000.0,2011.0,,3.5,petrol,automatic,Алматы,0,14.0,
3400000.0,2007.0,300000.0,0.8,petrol,manual,Алматы,0,18.0,11.333333333333334
3800000.0,2011.0,140000.0,2.0,petrol,automatic,Тараз,0,14.0,27.142857142857142
12000000.0,2022.0,25000.0,2.5,petrol,automatic,Актау,0,3.0,480.0
5000000.0,1993.0,300000.0,4.0,petrol,manual,Алматы,0,32.0,16.666666666666668
8190000.0,2014.0,204605.0,2.0,petrol,automatic,Алматы,0,11.0,40.02834730334058
1999999.0,1992.0,,2.3,petrol,manual,Астана,0,33.0,
4250000.0,2013.0,180000.0,2.0,petrol,cvt,Караганда,0,12.0,23.61111111111111
4000000.0,2018.0,138652.0,1.6,petrol,manual,Шымкент,0,7.0,28.84920520439662
35000000.0,2020.0,100000.0,3.0,petrol,automatic,Астана,0,5.0,350.0
8000000.0,1995.0,168000.0,2.5,petrol,manual,Алматы,0,30.0,47.61904761904762
20000000.0,2024.0,,1.5,other,automatic,Алматы,0,1.0,
5100000.0,2019.0,118000.0,2.0,petrol,automatic,Жанаозен,0,6.0,43.220338983050844
28000000.0,2018.0,46439.0,3.0,petrol,automatic,Алматы,0,7.0,602.9414931415405
2100000.0,2009.0,230000.0,1.8,petrol,manual,Алматы,0,16.0,9.130434782608695
5500000.0,1998.0,,3.0,petrol,automatic,Талдыкорган,0,27.0,
5500000.0,2019.0,70000.0,2.7,petrol,manual,Актобе,0,6.0,78.57142857142857
3000000.0,2003.0,,2.4,petrol,automatic,Актобе,0,22.0,
10990000.0,2025.0,,1.5,petrol,other,Шымкент,0,0.0,
5300000.0,2014.0,166000.0,1.6,petrol,automatic,Алматы,0,11.0,31.927710843373493
10000000.0,2004.0,,6.0,petrol,automatic,Алматы,0,21.0,
8100000.0,2012.0,180000.0,2.5,petrol,automatic,Алматы,0,13.0,45.0
11000000.0,2008.0,100000.0,6.0,petrol,automatic,Актобе,0,17.0,110.0
950000.0,1994.0,,1.6,petrol,manual,Астана,0,31.0,
6700000.0,2015.0,319000.0,2.0,gas,automatic,Алматы,0,10.0,21.003134796238246
8600000.0,2025.0,18.0,1.5,other,cvt,Алматы,0,0.0,477777.77777777775
1500000.0,1990.0,450000.0,2.3,petrol,manual,Сарканд,0,35.0,3.3333333333333335
2800000.0,2020.0,196000.0,1.5,petrol,manual,Алматы,0,5.0,14.285714285714286
1950000.0,1994.0,267000.0,1.8,petrol,automatic,Тараз,0,31.0,7.303370786516854
34000000.0,2022.0,90000.0,4.0,petrol,automatic,Алматы,0,3.0,377.77777777777777
3900000.0,2014.0,360000.0,1.6,petrol,automatic,Атырау,0,11.0,10.833333333333334
2300000.0,2002.0,,1.8,petrol,automatic,Костанай,0,23.0,
1950000.0,1994.0,525000.0,2.5,petrol,automatic,Алматы,0,31.0,3.7142857142857144
14000000.0,2007.0,120000.0,3.5,petrol,automatic,Алматы,0,18.0,116.66666666666667
19000000.0,2025.0,7.0,2.0,petrol,automatic,Астана,0,0.0,2714285.714285714
7900000.0,2018.0,72000.0,1.6,petrol,automatic,Астана,0,7.0,109.72222222222223
49000000.0,2021.0,57000.0,3.5,petrol,automatic,Шымкент,0,4.0,859.6491228070175
1500000.0,1993.0,,1.8,petrol,manual,Астана,0,32.0,
13000000.0,2012.0,150000.0,3.5,petrol,automatic,Шымкент,0,13.0,86.66666666666667
19200000.0,2019.0,92000.0,3.5,petrol,automatic,Тараз,0,6.0,208.69565217391303
9400000.0,2019.0,141000.0,1.6,petrol,cvt,Алматы,0,6.0,66.66666666666667
2700000.0,1998.0,410000.0,2.0,petrol,automatic,Тараз,0,27.0,6.585365853658536
12600000.0,2008.0,286000.0,4.0,petrol,automatic,Усть-Каменогорск,0,17.0,44.05594405594405
23000000.0,2013.0,214000.0,4.0,petrol,automatic,Астана,0,12.0,107.4766355140187
6600000.0,2005.0,206000.0,3.3,other,cvt,Караганда,0,20.0,32.03883495145631
7500000.0,2014.0,109900.0,1.6,petrol,automatic,Караганда,0,11.0,68.24385805277525
4600000.0,2013.0,201000.0,1.8,petrol,automatic,Алматы,0,12.0,22.885572139303484
20000000.0,2014.0,128000.0,4.7,petrol,automatic,Алматы,0,11.0,156.25
2000000.0,1991.0,250000.0,2.3,petrol,manual,Байсерке,0,34.0,8.0
4000000.0,2019.0,133532.0,1.6,petrol,manual,Усть-Каменогорск,0,6.0,29.955366503909175
26500000.0,2024.0,40000.0,1.5,other,automatic,Алматы,0,1.0,662.5
15000000.0,2017.0,170000.0,2.0,petrol,automatic,Астана,0,8.0,88.23529411764706
8800000.0,2014.0,80000.0,2.0,petrol,automatic,Алматы,0,11.0,110.0
67000000.0,2013.0,13999.0,3.8,petrol,other,Астана,0,12.0,4786.056146867633
67000000.0,2013.0,13999.0,3.8,petrol,other,Астана,0,12.0,4786.056146867633
5500000.0,2012.0,160000.0,2.0,petrol,automatic,Актау,0,13.0,34.375
38500000.0,2024.0,1897.0,2.4,petrol,automatic,Алматы,0,1.0,20295.202952029522
10500000.0,2025.0,24.0,1.5,other,automatic,Алматы,0,0.0,437500.0
5950000.0,2001.0,,3.0,petrol,automatic,Алматы,0,24.0,
3555000.0,2006.0,385000.0,3.5,petrol,automatic,Алматы,0,19.0,9.233766233766234
17500000.0,2011.0,,4.6,petrol,automatic,Алматы,0,14.0,
980000.0,1998.0,,1.5,petrol,automatic,Усть-Каменогорск,0,27.0,
12000000.0,2018.0,151000.0,2.5,petrol,automatic,Астана,0,7.0,79.47019867549669
1150000.0,1993.0,161000.0,1.8,petrol,automatic,Петропавловск,0,32.0,7.142857142857143
850000.0,2005.0,,1.5,petrol,manual,Костанай,0,20.0,
17500000.0,2015.0,100000.0,3.6,petrol,automatic,Алматы,0,10.0,175.0
5000000.0,2025.0,,1.6,petrol,manual,Шымкент,0,0.0,
3400000.0,2018.0,179000.0,1.6,petrol,manual,Астана,0,7.0,18.99441340782123
14800000.0,2024.0,22000.0,2.5,petrol,automatic,Алматы,0,1.0,672.7272727272727
24500000.0,2024.0,14000.0,2.5,petrol,automatic,Алматы,0,1.0,1750.0
8300000.0,2012.0,236376.0,2.7,petrol,automatic,Актау,0,13.0,35.11354790672488
12500000.0,2015.0,200000.0,5.6,petrol,automatic,Актау,0,10.0,62.5
10500000.0,2008.0,300000.0,3.5,petrol,automatic,Шымкент,0,17.0,35.0
1800000.0,2003.0,270000.0,1.8,petrol,automatic,Алматы,0,22.0,6.666666666666667
1800000.0,2003.0,270000.0,1.8,petrol,automatic,Алматы,0,22.0,6.666666666666667
14500000.0,2025.0,,1.5,other,automatic,Астана,0,0.0,
11400000.0,2022.0,45000.0,2.0,petrol,automatic,Астана,0,3.0,253.33333333333334
13500000.0,2010.0,230000.0,5.0,petrol,automatic,Алматы,0,15.0,58.69565217391305
6100000.0,2015.0,220000.0,1.8,petrol,cvt,Алматы,0,10.0,27.727272727272727
2700000.0,1994.0,,2.5,petrol,automatic,Алматы,0,31.0,
5200000.0,2022.0,130000.0,1.4,petrol,manual,Алматы,0,3.0,40.0
4000000.0,2003.0,,2.9,petrol,manual,Туркестан,0,22.0,
3400000.0,2014.0,308000.0,1.6,petrol,automatic,Алматы,0,11.0,11.03896103896104
31800000.0,2025.0,,1.5,other,automatic,Алматы,0,0.0,
19000000.0,2022.0,130000.0,3.8,petrol,automatic,Астана,0,3.0,146.15384615384616
2600000.0,1993.0,,2.0,petrol,manual,Астана,0,32.0,
6700000.0,2018.0,113896.0,1.6,petrol,automatic,Астана,0,7.0,58.825595279904476
1400000.0,1990.0,170000.0,1.8,petrol,automatic,Астана,0,35.0,8.235294117647058
8700000.0,2022.0,,1.6,petrol,automatic,Шымкент,0,3.0,
6900000.0,2011.0,229000.0,2.0,petrol,automatic,Астана,0,14.0,30.131004366812228
2100000.0,1998.0,,2.0,petrol,automatic,Усть-Каменогорск,0,27.0,
26000000.0,2025.0,7500.0,2.5,petrol,automatic,Астана,0,0.0,3466.6666666666665
2400000.0,1995.0,,2.2,petrol,automatic,Алматы,0,30.0,
8700000.0,2013.0,223000.0,2.5,other,cvt,Актау,0,12.0,39.01345291479821
5700000.0,2012.0,17688.0,2.5,petrol,automatic,Уральск,0,13.0,322.2523744911805
1500000.0,2010.0,237549.0,1.6,petrol,manual,Алматы,0,15.0,6.314486695376533
2650000.0,2014.0,180088.0,1.6,petrol,manual,Караганда,0,11.0,14.715028208431434
55000000.0,2023.0,35000.0,3.5,petrol,automatic,Алматы,0,2.0,1571.4285714285713
39000000.0,2022.0,69000.0,3.6,petrol,automatic,Астана,0,3.0,565.2173913043479
2700000.0,2002.0,,1.9,petrol,manual,Алматы,0,23.0,
1700000.0,2001.0,450000.0,1.8,petrol,manual,Талдыкорган,0,24.0,3.7777777777777777
12100000.0,2025.0,500.0,1.5,petrol,other,Костанай,0,0.0,24200.0
11800000.0,2005.0,777777.0,4.7,petrol,automatic,Туркестан,0,20.0,15.171443742872315
17500000.0,2020.0,302000.0,2.2,diesel,manual,Алматы,0,5.0,57.94701986754967
8200000.0,2025.0,15.0,1.5,other,cvt,Алматы,0,0.0,546666.6666666666
5000000.0,1996.0,130000.0,3.0,petrol,automatic,Усть-Каменогорск,0,29.0,38.46153846153846
31000000.0,2018.0,92000.0,3.4,petrol,automatic,Актау,0,7.0,336.95652173913044
2400000.0,2004.0,333333.0,1.6,petrol,automatic,Караганда,0,21.0,7.2000072000072
9300000.0,2007.0,250000.0,2.7,petrol,automatic,Караганда,0,18.0,37.2
10200000.0,2018.0,133000.0,2.0,petrol,automatic,Алматы,0,7.0,76.69172932330827
5390000.0,2024.0,8006.0,1.5,petrol,cvt,Тараз,0,1.0,673.2450662003497
36000000.0,2024.0,31000.0,2.4,petrol,automatic,Алматы,0,1.0,1161.2903225806451
8300000.0,2011.0,223000.0,3.0,petrol,automatic,Шымкент,0,14.0,37.219730941704036
4450000.0,2002.0,,2.0,petrol,automatic,Талдыкорган,0,23.0,
750000.0,2007.0,,1.6,petrol,manual,Актау,0,18.0,
20000000.0,2023.0,28000.0,2.5,petrol,automatic,Павлодар,0,2.0,714.2857142857143
1100000.0,2010.0,175000.0,1.5,petrol,manual,Астана,0,15.0,6.285714285714286
13800000.0,2011.0,89200.0,3.0,petrol,automatic,Актобе,0,14.0,154.7085201793722
8500000.0,2025.0,100.0,1.5,other,automatic,Алматы,0,0.0,85000.0
15500000.0,2021.0,100000.0,2.0,petrol,cvt,Алматы,0,4.0,155.0
23250000.0,2012.0,195000.0,5.7,petrol,automatic,Караганда,0,13.0,119.23076923076923
4900000.0,2011.0,,1.6,petrol,automatic,Алматы,0,14.0,
36000000.0,2023.0,40000.0,4.0,petrol,automatic,Алматы,0,2.0,900.0
1400000.0,1993.0,300000.0,2.0,petrol,manual,Рудный,0,32.0,4.666666666666667
26000000.0,2021.0,33000.0,2.7,petrol,automatic,Караганда,0,4.0,787.8787878787879
6030000.0,2019.0,173944.0,2.0,petrol,automatic,Астана,0,6.0,34.66632939336798
14999999.0,2021.0,53000.0,2.5,petrol,other,Алматы,0,4.0,283.01884905660376
8199000.0,2025.0,,1.5,other,cvt,Астана,0,0.0,
14000000.0,2024.0,8000.0,2.5,petrol,automatic,Астана,0,1.0,1750.0
6000000.0,2008.0,,2.5,petrol,automatic,Уральск,0,17.0,
6200000.0,2023.0,40777.0,1.0,petrol,automatic,Караганда,0,2.0,152.04649679966647
9500000.0,2016.0,170000.0,3.0,petrol,automatic,Алматы,0,9.0,55.88235294117647
